user_id,prod_id,rating
69247e0e44e4cccaa87c246f,69243dc4e865298abb12bc43,4.1
69247e0e44e4cccaa87c246f,6924426ce865298abb12bc45,2.2
69247e0e44e4cccaa87c246f,69243130e865298abb12bc1c,1.6
69247e0e44e4cccaa87c246f,69244d9cb7fb27683d01c67d,3.3
69247e0e44e4cccaa87c246f,69244cffb7fb27683d01c675,1.8
69247e0e44e4cccaa87c246f,6924519a22280aa81104f517,2.9
69247e0e44e4cccaa87c246f,692442bee865298abb12bc47,1
69247e0e44e4cccaa87c246f,69242d1feddd458d1f519432,1.7
69247e0e44e4cccaa87c246f,692430cce865298abb12bc1a,1.3
69247e0e44e4cccaa87c246f,692442fde865298abb12bc49,2.5
69247e0e44e4cccaa87c246f,69242fc9e865298abb12bc16,4.2
69247e0e44e4cccaa87c246f,69243284e865298abb12bc24,2.3
69247e0e44e4cccaa87c246f,69243205e865298abb12bc22,4.3
69247e0e44e4cccaa87c246f,69243d21e865298abb12bc3f,3
69247e0e44e4cccaa87c246f,692431bfe865298abb12bc20,2.1
69247e0e44e4cccaa87c246f,69244d5db7fb27683d01c67b,1.4
69247e0e44e4cccaa87c246f,69244b4d22280aa81104f501,3.7
69247e0e44e4cccaa87c246f,692432dfe865298abb12bc26,3.4
69247e0e44e4cccaa87c246f,69244bfe22280aa81104f503,2.3
69247e0e44e4cccaa87c246f,69244bfe22280aa81104f503,1.5
69247e0e44e4cccaa87c246f,6924317ee865298abb12bc1e,3.4
69247e0e44e4cccaa87c246f,692442fde865298abb12bc49,2.6
69247e0e44e4cccaa87c246f,692443aae865298abb12bc4d,3.3
69247e0e44e4cccaa87c246f,69243205e865298abb12bc22,2.9
69247e0e44e4cccaa87c246f,69244f3622280aa81104f50f,1
69247e0e44e4cccaa87c246f,6924570a22280aa81104f52d,2.9
69247e0e44e4cccaa87c246f,6924351de865298abb12bc37,2.9
69247e0e44e4cccaa87c246f,69244bfe22280aa81104f503,1
69247e0e44e4cccaa87c246f,6924549e22280aa81104f523,2.6
69247e0e44e4cccaa87c246f,69244a9eb7fb27683d01c667,3.4
69247e0e44e4cccaa87c246f,692459c422280aa81104f537,1.9
69247e0e44e4cccaa87c246f,69244cffb7fb27683d01c675,2.3
69247e0e44e4cccaa87c246f,692450a922280aa81104f515,2.2
69247e0e44e4cccaa87c246f,692458b422280aa81104f535,2.5
69247e0e44e4cccaa87c246f,6924549e22280aa81104f523,2.8
69247e0e44e4cccaa87c246f,6924549e22280aa81104f523,2.5
69247e0e44e4cccaa87c246f,6924577a22280aa81104f52f,1
69247e0e44e4cccaa87c246f,69245b8a22280aa81104f53d,3.2
69247e0e44e4cccaa87c246f,692455df22280aa81104f529,3.4
69247e0e44e4cccaa87c246f,69243365e865298abb12bc2c,4.3
69247e0e44e4cccaa87c246f,69244be6b7fb27683d01c66f,3.8
69247e0e44e4cccaa87c246f,6924577a22280aa81104f52f,1.1
69247e0e44e4cccaa87c246f,6924317ee865298abb12bc1e,3.6
69247e0e44e4cccaa87c246f,69243365e865298abb12bc2c,4.5
69247e0e44e4cccaa87c246f,69244cb6b7fb27683d01c673,3.1
69247e0e44e4cccaa87c246f,692458b422280aa81104f535,2.6
69247e0e44e4cccaa87c246f,6924505222280aa81104f513,1.1
69247e0e44e4cccaa87c246f,692457e322280aa81104f531,1.2
69247e0e44e4cccaa87c246f,69244f3622280aa81104f50f,1.9
69247e0e44e4cccaa87c246f,6924577a22280aa81104f52f,2.5
69247e0e44e4cccaa87c246f,692459c422280aa81104f537,1.6
69247e0e44e4cccaa87c246f,69244e7222280aa81104f50b,2.9
69247e0e44e4cccaa87c246f,6924519a22280aa81104f517,3.8
69247e0e44e4cccaa87c246f,69244aedb7fb27683d01c669,4.7
69247e0e44e4cccaa87c246f,69242d1feddd458d1f519432,1.2
69247e0e44e4cccaa87c246f,69243417e865298abb12bc31,3.1
69247e0e44e4cccaa87c246f,69244cb6b7fb27683d01c673,4.5
69247e0e44e4cccaa87c246f,69243599e865298abb12bc39,5
69247e0e44e4cccaa87c246f,69243d70e865298abb12bc41,3.7
69247e0e44e4cccaa87c246f,69243365e865298abb12bc2c,2.7
69247e0e44e4cccaa87c246f,69243d21e865298abb12bc3f,2.8
69247e0e44e4cccaa87c246f,6924535122280aa81104f51d,3.1
69247e0e44e4cccaa87c246f,69244c42b7fb27683d01c671,3.3
69247e0e44e4cccaa87c246f,69243466e865298abb12bc33,5
69247e0e44e4cccaa87c246f,69243cd6e865298abb12bc3d,3.9
69247e0e44e4cccaa87c246f,69242ca7eddd458d1f519430,2.3
69247e0e44e4cccaa87c246f,692443aae865298abb12bc4d,3
69247e0e44e4cccaa87c246f,692430cce865298abb12bc1a,1.5
69247e0e44e4cccaa87c246f,6924542822280aa81104f521,3.3
69247e0e44e4cccaa87c246f,69244c42b7fb27683d01c671,4.3
69247e0e44e4cccaa87c246f,6924568822280aa81104f52b,1.8
69247e0e44e4cccaa87c246f,692434ace865298abb12bc35,4.1
69247e0e44e4cccaa87c246f,69243365e865298abb12bc2c,4.4
69247e0e44e4cccaa87c2470,69244358e865298abb12bc4b,3
69247e0e44e4cccaa87c2470,69244f3622280aa81104f50f,1.1
69247e0e44e4cccaa87c2470,692459c422280aa81104f537,1.1
69247e0e44e4cccaa87c2470,6924550e22280aa81104f525,1.4
69247e0e44e4cccaa87c2470,69244d3822280aa81104f505,3.7
69247e0e44e4cccaa87c2470,692434ace865298abb12bc35,4
69247e0e44e4cccaa87c2470,692453b422280aa81104f51f,3.7
69247e0e44e4cccaa87c2470,6924586422280aa81104f533,1.8
69247e0e44e4cccaa87c2470,6924549e22280aa81104f523,2.2
69247e0e44e4cccaa87c2470,6924505222280aa81104f513,1
69247e0e44e4cccaa87c2470,69244d9cb7fb27683d01c67d,5
69247e0e44e4cccaa87c2470,69243284e865298abb12bc24,3.6
69247e0e44e4cccaa87c2470,69244a9eb7fb27683d01c667,2.8
69247e0e44e4cccaa87c2470,69242d1feddd458d1f519432,1.6
69247e0e44e4cccaa87c2470,692459c422280aa81104f537,2.3
69247e0e44e4cccaa87c2470,69243d70e865298abb12bc41,4.1
69247e0e44e4cccaa87c2470,69244e7222280aa81104f50b,4.3
69247e0e44e4cccaa87c2470,69242ca7eddd458d1f519430,3.3
69247e0e44e4cccaa87c2470,69242ca7eddd458d1f519430,3.8
69247e0e44e4cccaa87c2470,692443aae865298abb12bc4d,4.5
69247e0e44e4cccaa87c2470,69244b91b7fb27683d01c66d,4.1
69247e0e44e4cccaa87c2470,69243dc4e865298abb12bc43,4.5
69247e0e44e4cccaa87c2470,69244d3822280aa81104f505,3.3
69247e0e44e4cccaa87c2470,6924549e22280aa81104f523,2.2
69247e0e44e4cccaa87c2470,69242fc9e865298abb12bc16,4
69247e0e44e4cccaa87c2470,692442bee865298abb12bc47,2.2
69247e0e44e4cccaa87c2470,6924535122280aa81104f51d,2.8
69247e0e44e4cccaa87c2470,6924542822280aa81104f521,3
69247e0e44e4cccaa87c2470,6924570a22280aa81104f52d,2
69247e0e44e4cccaa87c2470,6924549e22280aa81104f523,3
69247e0e44e4cccaa87c2470,69242d1feddd458d1f519432,2.4
69247e0e44e4cccaa87c2470,69243365e865298abb12bc2c,4.3
69247e0e44e4cccaa87c2470,692434ace865298abb12bc35,2.4
69247e0e44e4cccaa87c2470,69243dc4e865298abb12bc43,2.7
69247e0e44e4cccaa87c2470,69244da022280aa81104f507,2.3
69247e0e44e4cccaa87c2470,6924577a22280aa81104f52f,2.3
69247e0e44e4cccaa87c2470,6924570a22280aa81104f52d,2.6
69247e0e44e4cccaa87c2470,6924505222280aa81104f513,2.2
69247e0e44e4cccaa87c2470,6924549e22280aa81104f523,2.6
69247e0e44e4cccaa87c2470,6924568822280aa81104f52b,2
69247e0e44e4cccaa87c2470,692430cce865298abb12bc1a,1.5
69247e0e44e4cccaa87c2470,69244be6b7fb27683d01c66f,4.8
69247e0e44e4cccaa87c2470,69243417e865298abb12bc31,4.3
69247e0e44e4cccaa87c2470,692442bee865298abb12bc47,1.6
69247e0e44e4cccaa87c2470,69244d9cb7fb27683d01c67d,4.5
69247e0e44e4cccaa87c2470,69243365e865298abb12bc2c,3.4
69247e0e44e4cccaa87c2470,69244358e865298abb12bc4b,2.6
69247e0e44e4cccaa87c2470,69243417e865298abb12bc31,4.5
69247e0e44e4cccaa87c2470,69242ca7eddd458d1f519430,3
69247e0e44e4cccaa87c2470,69244dff22280aa81104f509,2.2
69247e0e44e4cccaa87c2470,6924520622280aa81104f519,2
69247e0e44e4cccaa87c2470,692458b422280aa81104f535,3.1
69247e0e44e4cccaa87c2470,69242f3ce865298abb12bc13,2.7
69247e0e44e4cccaa87c2470,69243d70e865298abb12bc41,4
69247e0e44e4cccaa87c2470,6924520622280aa81104f519,2.8
69247e0e44e4cccaa87c2470,69244358e865298abb12bc4b,3.2
69247e0e44e4cccaa87c2470,69244409e865298abb12bc4f,4.8
69247e0e44e4cccaa87c2470,69243466e865298abb12bc33,5
69247e0e44e4cccaa87c2470,692432dfe865298abb12bc26,3.3
69247e0e44e4cccaa87c2470,69243d70e865298abb12bc41,2.8
69247e0e44e4cccaa87c2470,69244358e865298abb12bc4b,3.2
69247e0e44e4cccaa87c2470,69242fc9e865298abb12bc16,4.7
69247e0e44e4cccaa87c2470,69243417e865298abb12bc31,3.2
69247e0e44e4cccaa87c2470,69243dc4e865298abb12bc43,3.8
69247e0e44e4cccaa87c2470,6924577a22280aa81104f52f,2.2
69247e0e44e4cccaa87c2470,69243466e865298abb12bc33,4.2
69247e0e44e4cccaa87c2470,6924505222280aa81104f513,2.2
69247e0e44e4cccaa87c2470,69245b8a22280aa81104f53d,3.9
69247e0e44e4cccaa87c2470,6924535122280aa81104f51d,3.6
69247e0e44e4cccaa87c2470,6924586422280aa81104f533,1.7
69247e0e44e4cccaa87c2470,69244e7222280aa81104f50b,4.7
69247e0e44e4cccaa87c2470,69243d21e865298abb12bc3f,3.6
69247e0e44e4cccaa87c2470,69243032e865298abb12bc18,5
69247e0e44e4cccaa87c2470,69243599e865298abb12bc39,4.4
69247e0e44e4cccaa87c2471,69244a9eb7fb27683d01c667,3.1
69247e0e44e4cccaa87c2471,69244d5db7fb27683d01c67b,1
69247e0e44e4cccaa87c2471,69243130e865298abb12bc1c,1.2
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,2.9
69247e0e44e4cccaa87c2471,692432dfe865298abb12bc26,2.8
69247e0e44e4cccaa87c2471,69242f3ce865298abb12bc13,2.5
69247e0e44e4cccaa87c2471,692443aae865298abb12bc4d,3.1
69247e0e44e4cccaa87c2471,69244dff22280aa81104f509,3.3
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,3.2
69247e0e44e4cccaa87c2471,69244b46b7fb27683d01c66b,4.3
69247e0e44e4cccaa87c2471,692442fde865298abb12bc49,2.5
69247e0e44e4cccaa87c2471,69244b4d22280aa81104f501,2.3
69247e0e44e4cccaa87c2471,692430cce865298abb12bc1a,1.6
69247e0e44e4cccaa87c2471,69242f3ce865298abb12bc13,1.8
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,2.3
69247e0e44e4cccaa87c2471,692443aae865298abb12bc4d,4
69247e0e44e4cccaa87c2471,69244b91b7fb27683d01c66d,3.7
69247e0e44e4cccaa87c2471,692433b6e865298abb12bc2e,3.3
69247e0e44e4cccaa87c2471,69244f3622280aa81104f50f,2.5
69247e0e44e4cccaa87c2471,692452db22280aa81104f51b,4.1
69247e0e44e4cccaa87c2471,69244aedb7fb27683d01c669,4.3
69247e0e44e4cccaa87c2471,69244aedb7fb27683d01c669,5
69247e0e44e4cccaa87c2471,69243d70e865298abb12bc41,2.8
69247e0e44e4cccaa87c2471,69243466e865298abb12bc33,5
69247e0e44e4cccaa87c2471,6924586422280aa81104f533,1.2
69247e0e44e4cccaa87c2471,692458b422280aa81104f535,2.7
69247e0e44e4cccaa87c2471,69244e7222280aa81104f50b,4
69247e0e44e4cccaa87c2471,69244bfe22280aa81104f503,1
69247e0e44e4cccaa87c2471,6924519a22280aa81104f517,4.4
69247e0e44e4cccaa87c2471,692432dfe865298abb12bc26,3
69247e0e44e4cccaa87c2471,69244aedb7fb27683d01c669,5
69247e0e44e4cccaa87c2471,69243599e865298abb12bc39,4.6
69247e0e44e4cccaa87c2471,69243d70e865298abb12bc41,4
69247e0e44e4cccaa87c2471,69242f3ce865298abb12bc13,2.9
69247e0e44e4cccaa87c2471,692458b422280aa81104f535,3.5
69247e0e44e4cccaa87c2471,692452db22280aa81104f51b,4
69247e0e44e4cccaa87c2471,6924505222280aa81104f513,1.5
69247e0e44e4cccaa87c2471,6924570a22280aa81104f52d,2.4
69247e0e44e4cccaa87c2471,69244ed722280aa81104f50d,1
69247e0e44e4cccaa87c2471,69244b91b7fb27683d01c66d,2.8
69247e0e44e4cccaa87c2471,69242f3ce865298abb12bc13,2.7
69247e0e44e4cccaa87c2471,6924519a22280aa81104f517,3.2
69247e0e44e4cccaa87c2471,69245a8922280aa81104f53b,3.9
69247e0e44e4cccaa87c2471,69244cffb7fb27683d01c675,2.5
69247e0e44e4cccaa87c2471,6924351de865298abb12bc37,2.6
69247e0e44e4cccaa87c2471,69244da022280aa81104f507,1.2
69247e0e44e4cccaa87c2471,6924557222280aa81104f527,3.3
69247e0e44e4cccaa87c2471,69245b8a22280aa81104f53d,2.9
69247e0e44e4cccaa87c2471,6924520622280aa81104f519,2.2
69247e0e44e4cccaa87c2471,6924586422280aa81104f533,1.6
69247e0e44e4cccaa87c2471,69244a9eb7fb27683d01c667,3.1
69247e0e44e4cccaa87c2471,6924426ce865298abb12bc45,2.3
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,2.6
69247e0e44e4cccaa87c2471,692431bfe865298abb12bc20,1.8
69247e0e44e4cccaa87c2471,6924519a22280aa81104f517,3.8
69247e0e44e4cccaa87c2471,6924586422280aa81104f533,2.1
69247e0e44e4cccaa87c2471,69244d9cb7fb27683d01c67d,3.2
69247e0e44e4cccaa87c2471,69244b46b7fb27683d01c66b,3.6
69247e0e44e4cccaa87c2471,69245b8a22280aa81104f53d,3.4
69247e0e44e4cccaa87c2471,69243130e865298abb12bc1c,1
69247e0e44e4cccaa87c2471,692432dfe865298abb12bc26,3
69247e0e44e4cccaa87c2471,69244a9eb7fb27683d01c667,3.8
69247e0e44e4cccaa87c2471,69242fc9e865298abb12bc16,4
69247e0e44e4cccaa87c2471,69244d3822280aa81104f505,4.5
69247e0e44e4cccaa87c2471,69243365e865298abb12bc2c,3.8
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,3.5
69247e0e44e4cccaa87c2471,69244e7222280aa81104f50b,4.6
69247e0e44e4cccaa87c2471,69244bfe22280aa81104f503,1.7
69247e0e44e4cccaa87c2471,692459c422280aa81104f537,1
69247e0e44e4cccaa87c2471,6924577a22280aa81104f52f,1.4
69247e0e44e4cccaa87c2471,69243205e865298abb12bc22,4.4
69247e0e44e4cccaa87c2471,69244be6b7fb27683d01c66f,4.4
69247e0e44e4cccaa87c2471,69244409e865298abb12bc4f,5
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,3
69247e0e44e4cccaa87c2471,69244358e865298abb12bc4b,1.6
69247e0e44e4cccaa87c2471,692432dfe865298abb12bc26,2.7
69247e0e44e4cccaa87c2471,69243d70e865298abb12bc41,2.6
69247e0e44e4cccaa87c2471,69243cd6e865298abb12bc3d,3.1
69247e0e44e4cccaa87c2471,6924586422280aa81104f533,1.2
69247e0e44e4cccaa87c2471,69243284e865298abb12bc24,3
69247e0e44e4cccaa87c2471,69243612e865298abb12bc3b,3.7
69247e0e44e4cccaa87c2471,69244dff22280aa81104f509,3.6
69247e0e44e4cccaa87c2471,69243d70e865298abb12bc41,4.1
69247e0e44e4cccaa87c2471,69242f3ce865298abb12bc13,2.2
69247e0e44e4cccaa87c2471,69242ca7eddd458d1f519430,3
69247e0e44e4cccaa87c2471,69245a8922280aa81104f53b,4.7
69247e0e44e4cccaa87c2471,6924550e22280aa81104f525,1
69247e0e44e4cccaa87c2471,69245a1f22280aa81104f539,1.5
69247e0e44e4cccaa87c2471,69244f3622280aa81104f50f,2.2
69247e0e44e4cccaa87c2472,6924549e22280aa81104f523,3.2
69247e0e44e4cccaa87c2472,69243466e865298abb12bc33,4.8
69247e0e44e4cccaa87c2472,69244d9cb7fb27683d01c67d,4.4
69247e0e44e4cccaa87c2472,69244a9eb7fb27683d01c667,3
69247e0e44e4cccaa87c2472,69244409e865298abb12bc4f,5
69247e0e44e4cccaa87c2472,69244b46b7fb27683d01c66b,3.4
69247e0e44e4cccaa87c2472,69243284e865298abb12bc24,3.7
69247e0e44e4cccaa87c2472,69244aedb7fb27683d01c669,4.8
69247e0e44e4cccaa87c2472,692442bee865298abb12bc47,2.2
69247e0e44e4cccaa87c2472,6924351de865298abb12bc37,1.9
69247e0e44e4cccaa87c2472,692433b6e865298abb12bc2e,4.7
69247e0e44e4cccaa87c2472,692443aae865298abb12bc4d,3.6
69247e0e44e4cccaa87c2472,69244b46b7fb27683d01c66b,3.4
69247e0e44e4cccaa87c2472,69244bfe22280aa81104f503,1.4
69247e0e44e4cccaa87c2472,69243032e865298abb12bc18,4.1
69247e0e44e4cccaa87c2472,69243cd6e865298abb12bc3d,3.4
69247e0e44e4cccaa87c2472,69243466e865298abb12bc33,3.7
69247e0e44e4cccaa87c2472,69243612e865298abb12bc3b,3.7
69247e0e44e4cccaa87c2472,6924317ee865298abb12bc1e,4.8
69247e0e44e4cccaa87c2472,692459c422280aa81104f537,1.4
69247e0e44e4cccaa87c2472,69244f3622280aa81104f50f,1
69247e0e44e4cccaa87c2472,69243365e865298abb12bc2c,3.5
69247e0e44e4cccaa87c2472,6924568822280aa81104f52b,2.1
69247e0e44e4cccaa87c2472,69243284e865298abb12bc24,3.9
69247e0e44e4cccaa87c2472,69242f3ce865298abb12bc13,2.3
69247e0e44e4cccaa87c2472,69244cffb7fb27683d01c675,1.9
69247e0e44e4cccaa87c2472,6924550e22280aa81104f525,1
69247e0e44e4cccaa87c2472,692453b422280aa81104f51f,3.6
69247e0e44e4cccaa87c2472,69244fe122280aa81104f511,5
69247e0e44e4cccaa87c2472,69244b91b7fb27683d01c66d,3.1
69247e0e44e4cccaa87c2472,6924570a22280aa81104f52d,1.6
69247e0e44e4cccaa87c2472,69244da022280aa81104f507,2.8
69247e0e44e4cccaa87c2472,6924520622280aa81104f519,2.6
69247e0e44e4cccaa87c2472,692452db22280aa81104f51b,4.2
69247e0e44e4cccaa87c2472,69244f3622280aa81104f50f,1
69247e0e44e4cccaa87c2472,692434ace865298abb12bc35,4.2
69247e0e44e4cccaa87c2472,69243d70e865298abb12bc41,4
69247e0e44e4cccaa87c2472,6924317ee865298abb12bc1e,5
69247e0e44e4cccaa87c2472,69244bfe22280aa81104f503,1
69247e0e44e4cccaa87c2472,6924570a22280aa81104f52d,3.1
69247e0e44e4cccaa87c2472,69245a1f22280aa81104f539,1.9
69247e0e44e4cccaa87c2472,692450a922280aa81104f515,2.3
69247e0e44e4cccaa87c2472,6924550e22280aa81104f525,2
69247e0e44e4cccaa87c2472,6924535122280aa81104f51d,3.9
69247e0e44e4cccaa87c2472,69244da022280aa81104f507,1.1
69247e0e44e4cccaa87c2472,69242ca7eddd458d1f519430,2.9
69247e0e44e4cccaa87c2472,69244cb6b7fb27683d01c673,2.8
69247e0e44e4cccaa87c2472,69244d5db7fb27683d01c67b,1
69247e0e44e4cccaa87c2472,69244e7222280aa81104f50b,3.8
69247e0e44e4cccaa87c2472,6924505222280aa81104f513,1.4
69247e0e44e4cccaa87c2472,692455df22280aa81104f529,2.4
69247e0e44e4cccaa87c2472,69245a8922280aa81104f53b,4.7
69247e0e44e4cccaa87c2472,69242f3ce865298abb12bc13,1.5
69247e0e44e4cccaa87c2472,6924550e22280aa81104f525,1.8
69247e0e44e4cccaa87c2472,69243d70e865298abb12bc41,4.3
69247e0e44e4cccaa87c2472,69244d3822280aa81104f505,2.9
69247e0e44e4cccaa87c2472,6924557222280aa81104f527,3.3
69247e0e44e4cccaa87c2472,6924570a22280aa81104f52d,3.1
69247e0e44e4cccaa87c2472,6924535122280aa81104f51d,4.1
69247e0e44e4cccaa87c2472,69243d70e865298abb12bc41,2.8
69247e0e44e4cccaa87c2472,69244be6b7fb27683d01c66f,3.8
69247e0e44e4cccaa87c2472,69244f3622280aa81104f50f,2.1
69247e0e44e4cccaa87c2472,69242ca7eddd458d1f519430,3.3
69247e0e44e4cccaa87c2472,69244d9cb7fb27683d01c67d,3.8
69247e0e44e4cccaa87c2472,6924586422280aa81104f533,1.9
69247e0e44e4cccaa87c2472,692430cce865298abb12bc1a,3.2
69247e0e44e4cccaa87c2472,69242ca7eddd458d1f519430,3.2
69247e0e44e4cccaa87c2472,692442fde865298abb12bc49,2.1
69247e0e44e4cccaa87c2472,69243cd6e865298abb12bc3d,2.7
69247e0e44e4cccaa87c2472,69244b91b7fb27683d01c66d,3.9
69247e0e44e4cccaa87c2472,69243284e865298abb12bc24,3.8
69247e0e44e4cccaa87c2472,69244aedb7fb27683d01c669,3.8
69247e0e44e4cccaa87c2472,69244b4d22280aa81104f501,3
69247e0e44e4cccaa87c2472,69243466e865298abb12bc33,5
69247e0e44e4cccaa87c2472,692455df22280aa81104f529,2.6
69247e0e44e4cccaa87c2472,69244d9cb7fb27683d01c67d,3.9
69247e0e44e4cccaa87c2472,69244e7222280aa81104f50b,4.5
69247e0e44e4cccaa87c2472,692452db22280aa81104f51b,3.8
69247e0e44e4cccaa87c2472,69244cb6b7fb27683d01c673,3.4
69247e0e44e4cccaa87c2472,692433b6e865298abb12bc2e,5
69247e0e44e4cccaa87c2472,692443aae865298abb12bc4d,3.7
69247e0e44e4cccaa87c2472,692432dfe865298abb12bc26,2.8
69247e0e44e4cccaa87c2472,69243466e865298abb12bc33,4.7
69247e0e44e4cccaa87c2472,6924568822280aa81104f52b,1
69247e0e44e4cccaa87c2472,69243205e865298abb12bc22,3
69247e0e44e4cccaa87c2472,69243032e865298abb12bc18,4.2
69247e0e44e4cccaa87c2472,692453b422280aa81104f51f,4.7
69247e0e44e4cccaa87c2472,69243032e865298abb12bc18,5
69247e0e44e4cccaa87c2472,69243284e865298abb12bc24,3.4
69247e0e44e4cccaa87c2472,69244cb6b7fb27683d01c673,3
69247e0e44e4cccaa87c2472,69244da022280aa81104f507,2.7
69247e0e44e4cccaa87c2472,69242ca7eddd458d1f519430,3
69247e0e44e4cccaa87c2472,69243cd6e865298abb12bc3d,3.4
69247e0e44e4cccaa87c2473,6924542822280aa81104f521,3.3
69247e0e44e4cccaa87c2473,69245b8a22280aa81104f53d,3.1
69247e0e44e4cccaa87c2473,6924520622280aa81104f519,1.1
69247e0e44e4cccaa87c2473,6924550e22280aa81104f525,1.5
69247e0e44e4cccaa87c2473,69242ca7eddd458d1f519430,3.1
69247e0e44e4cccaa87c2473,69244d3822280aa81104f505,3.6
69247e0e44e4cccaa87c2473,69243365e865298abb12bc2c,3.7
69247e0e44e4cccaa87c2473,69242ca7eddd458d1f519430,3.5
69247e0e44e4cccaa87c2473,69243d70e865298abb12bc41,4.1
69247e0e44e4cccaa87c2473,69244bfe22280aa81104f503,2.2
69247e0e44e4cccaa87c2473,69244c42b7fb27683d01c671,3.2
69247e0e44e4cccaa87c2473,69244358e865298abb12bc4b,1.6
69247e0e44e4cccaa87c2473,69243d70e865298abb12bc41,3.8
69247e0e44e4cccaa87c2473,6924426ce865298abb12bc45,1
69247e0e44e4cccaa87c2473,692459c422280aa81104f537,1.1
69247e0e44e4cccaa87c2473,69243130e865298abb12bc1c,1
69247e0e44e4cccaa87c2473,69245a1f22280aa81104f539,1
69247e0e44e4cccaa87c2473,69244f3622280aa81104f50f,1.5
69247e0e44e4cccaa87c2473,69243284e865298abb12bc24,3.6
69247e0e44e4cccaa87c2473,69242fc9e865298abb12bc16,3.6
69247e0e44e4cccaa87c2473,6924317ee865298abb12bc1e,3.7
69247e0e44e4cccaa87c2473,69244be6b7fb27683d01c66f,4.6
69247e0e44e4cccaa87c2473,69244409e865298abb12bc4f,3.4
69247e0e44e4cccaa87c2473,692450a922280aa81104f515,3.9
69247e0e44e4cccaa87c2473,69244ed722280aa81104f50d,1.1
69247e0e44e4cccaa87c2473,69243365e865298abb12bc2c,3.9
69247e0e44e4cccaa87c2473,69243cd6e865298abb12bc3d,2
69247e0e44e4cccaa87c2473,69244be6b7fb27683d01c66f,4.5
69247e0e44e4cccaa87c2473,69243612e865298abb12bc3b,3.1
69247e0e44e4cccaa87c2473,69244358e865298abb12bc4b,2
69247e0e44e4cccaa87c2473,69242d1feddd458d1f519432,1
69247e0e44e4cccaa87c2473,692432dfe865298abb12bc26,3.6
69247e0e44e4cccaa87c2473,69243d21e865298abb12bc3f,2.6
69247e0e44e4cccaa87c2473,69243130e865298abb12bc1c,1
69247e0e44e4cccaa87c2473,69244b4d22280aa81104f501,2.7
69247e0e44e4cccaa87c2473,69244b91b7fb27683d01c66d,2.9
69247e0e44e4cccaa87c2473,69244be6b7fb27683d01c66f,5
69247e0e44e4cccaa87c2473,692431bfe865298abb12bc20,2.9
69247e0e44e4cccaa87c2473,6924519a22280aa81104f517,3.4
69247e0e44e4cccaa87c2473,692453b422280aa81104f51f,5
69247e0e44e4cccaa87c2473,69244da022280aa81104f507,1
69247e0e44e4cccaa87c2473,69244409e865298abb12bc4f,5
69247e0e44e4cccaa87c2473,69243365e865298abb12bc2c,2.8
69247e0e44e4cccaa87c2473,69244cffb7fb27683d01c675,2.4
69247e0e44e4cccaa87c2473,692433b6e865298abb12bc2e,4.3
69247e0e44e4cccaa87c2473,69243284e865298abb12bc24,2.3
69247e0e44e4cccaa87c2473,69243d70e865298abb12bc41,3.6
69247e0e44e4cccaa87c2473,69243cd6e865298abb12bc3d,2.2
69247e0e44e4cccaa87c2473,6924505222280aa81104f513,1
69247e0e44e4cccaa87c2473,6924577a22280aa81104f52f,1.5
69247e0e44e4cccaa87c2473,69244358e865298abb12bc4b,2.5
69247e0e44e4cccaa87c2473,69244b46b7fb27683d01c66b,3
69247e0e44e4cccaa87c2473,69244d3822280aa81104f505,4.5
69247e0e44e4cccaa87c2473,692452db22280aa81104f51b,3.3
69247e0e44e4cccaa87c2473,69242fc9e865298abb12bc16,3.8
69247e0e44e4cccaa87c2473,69244409e865298abb12bc4f,4
69247e0e44e4cccaa87c2473,69244b91b7fb27683d01c66d,3.3
69247e0e44e4cccaa87c2473,69244d5db7fb27683d01c67b,2
69247e0e44e4cccaa87c2473,692430cce865298abb12bc1a,1.4
69247e0e44e4cccaa87c2473,6924317ee865298abb12bc1e,3.6
69247e0e44e4cccaa87c2473,69242fc9e865298abb12bc16,4.8
69247e0e44e4cccaa87c2473,692443aae865298abb12bc4d,3.7
69247e0e44e4cccaa87c2473,69244da022280aa81104f507,2.1
69247e0e44e4cccaa87c2473,69244d5db7fb27683d01c67b,2.4
69247e0e44e4cccaa87c2473,69242f3ce865298abb12bc13,1.5
69247e0e44e4cccaa87c2473,6924568822280aa81104f52b,2.4
69247e0e44e4cccaa87c2473,692432dfe865298abb12bc26,2.4
69247e0e44e4cccaa87c2473,692459c422280aa81104f537,2.6
69247e0e44e4cccaa87c2473,69244fe122280aa81104f511,3.7
69247e0e44e4cccaa87c2473,69242f3ce865298abb12bc13,1.1
69247e0e44e4cccaa87c2473,69243d21e865298abb12bc3f,2.5
69247e0e44e4cccaa87c2473,692443aae865298abb12bc4d,2.8
69247e0e44e4cccaa87c2473,69244be6b7fb27683d01c66f,4.3
69247e0e44e4cccaa87c2473,69244cb6b7fb27683d01c673,3.9
69247e0e44e4cccaa87c2473,692458b422280aa81104f535,2.8
